ID,Group,Input Ingredients,Output Item
biomesoplenty:mystic_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:flower_0:3
biomesoplenty:jar_empty",biomesoplenty:terrarium:10
biomesoplenty:ominous_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:flower_0:2
biomesoplenty:jar_empty",biomesoplenty:terrarium:11
biomesoplenty:wasteland_terrarium,terrarium,"biomesoplenty:dried_sand
biomesoplenty:flower_0:12
biomesoplenty:jar_empty",biomesoplenty:terrarium:12
biomesoplenty:origin_terrarium,minecraft:terrarium,"biomesoplenty:grass:5
biomesoplenty:flower_1:5
biomesoplenty:jar_empty",biomesoplenty:terrarium:13
biomesoplenty:nether_terrarium,minecraft:terrarium,"biomesoplenty:grass:6
biomesoplenty:flower_0:15
biomesoplenty:jar_empty",biomesoplenty:terrarium:14
biomesoplenty:ender_terrarium,terrarium,"biomesoplenty:grass
biomesoplenty:plant_1:1
biomesoplenty:jar_empty",biomesoplenty:terrarium:15
biomesoplenty:cactus_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:plant_1:6
biomesoplenty:jar_empty",biomesoplenty:terrarium:2
biomesoplenty:flax_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:double_plant
biomesoplenty:jar_empty",biomesoplenty:terrarium:3
biomesoplenty:flower_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:flower_0:6
biomesoplenty:jar_empty",biomesoplenty:terrarium:4
biomesoplenty:koru_terrarium,minecraft:terrarium,"ore:grass
biomesoplenty:plant_0:9
biomesoplenty:jar_empty",biomesoplenty:terrarium:5
biomesoplenty:bamboo_terrarium,terrarium,"minecraft:dirt:2
biomesoplenty:bamboo
biomesoplenty:jar_empty",biomesoplenty:terrarium:6
biomesoplenty:beach_terrarium,minecraft:terrarium,"minecraft:sand
biomesoplenty:double_plant:3
biomesoplenty:jar_empty",biomesoplenty:terrarium:7
biomesoplenty:glowshroom_terrarium,terrarium,"biomesoplenty:grass:1
biomesoplenty:mushroom:3
biomesoplenty:jar_empty",biomesoplenty:terrarium:8
biomesoplenty:dead_terrarium,minecraft:terrarium,"ore:grass
minecraft:deadbush
biomesoplenty:jar_empty",biomesoplenty:terrarium:9
biomesoplenty:terrestrial_artifact,,"ore:gemRuby
ore:gemTopaz
ore:gemAmber
ore:gemPeridot
ore:gemMalachite
ore:gemSapphire
ore:gemTanzanite
ore:gemEmerald",biomesoplenty:terrestrial_artifact
biomesoplenty:white_dye_from_white_anemone,,biomesoplenty:flower_0:9,biomesoplenty:white_dye x2
biomesoplenty:white_dye_from_lily_of_the_valley,,biomesoplenty:flower_0:14,biomesoplenty:white_dye x2
botania:auraringgreater,,"ore:ingotTerrasteel
botania:auraring",botania:auraringgreater
botania:autocraftinghalo,,"botania:craftinghalo
ore:manaDiamond",botania:autocraftinghalo
botania:bifrostperm,,"botania:rainbowrod
botania:elfglass",botania:bifrostperm
botania:cellblock,,"minecraft:cactus
minecraft:cactus
minecraft:cactus
minecraft:beetroot
minecraft:carrot
minecraft:potato",botania:cellblock x3
botania:corporeafunnel,,"minecraft:dropper
botania:corporeaspark",botania:corporeafunnel
botania:corporeainterceptor,,"ore:blockRedstone
botania:corporeaspark",botania:corporeainterceptor
botania:corporearetainer,,"ore:chestWood
botania:corporeaspark",botania:corporearetainer
botania:corporeaspark_0,,"botania:spark
ore:elvenPixieDust
ore:bEnderAirBottle",botania:corporeaspark
botania:corporeaspark_1,,"botania:corporeaspark
ore:elvenDragonstone",botania:corporeaspark:1
botania:custombrick_0_alt,botania:azulejo_cycling,botania:custombrick:15,botania:custombrick
botania:custombrick_0,,"ore:gemLapis
ore:blockQuartz",botania:custombrick
botania:custombrick_2,botania:azulejo_cycling,botania:custombrick,botania:custombrick:1
botania:custombrick_10,botania:azulejo_cycling,botania:custombrick:9,botania:custombrick:10
botania:custombrick_11,botania:azulejo_cycling,botania:custombrick:10,botania:custombrick:11
botania:custombrick_12,botania:azulejo_cycling,botania:custombrick:11,botania:custombrick:12
botania:custombrick_13,botania:azulejo_cycling,botania:custombrick:12,botania:custombrick:13
botania:custombrick_14,botania:azulejo_cycling,botania:custombrick:13,botania:custombrick:14
botania:custombrick_15,botania:azulejo_cycling,botania:custombrick:14,botania:custombrick:15
botania:custombrick_1,botania:azulejo_cycling,botania:custombrick:1,botania:custombrick:2
botania:custombrick_3,botania:azulejo_cycling,botania:custombrick:2,botania:custombrick:3
botania:custombrick_4,botania:azulejo_cycling,botania:custombrick:3,botania:custombrick:4
botania:custombrick_5,botania:azulejo_cycling,botania:custombrick:4,botania:custombrick:5
botania:custombrick_6,botania:azulejo_cycling,botania:custombrick:5,botania:custombrick:6
botania:custombrick_7,botania:azulejo_cycling,botania:custombrick:6,botania:custombrick:7
botania:custombrick_8,botania:azulejo_cycling,botania:custombrick:7,botania:custombrick:8
botania:custombrick_9,botania:azulejo_cycling,botania:custombrick:8,botania:custombrick:9
botania:dreamwood_1,,ore:dreamwood,botania:dreamwood:1 x4
botania:dreamwood_2,,"botania:dreamwood:1
minecraft:wheat_seeds",botania:dreamwood:2
botania:dreamwood_5,,"ore:dreamwood
ore:dustGlowstone",botania:dreamwood:5
botania:dye_0,botania:dye,"ore:petalWhite
ore:pestleAndMortar",botania:dye
botania:dye_1,botania:dye,"botania:petal:1 | botania:mushroom:1 | minecraft:red_flower:5
ore:pestleAndMortar",botania:dye:1
botania:dye_10,botania:dye,"ore:petalPurple
ore:pestleAndMortar",botania:dye:10
botania:dye_11,botania:dye,"ore:petalBlue
ore:pestleAndMortar",botania:dye:11
botania:dye_12,botania:dye,"ore:petalBrown
ore:pestleAndMortar",botania:dye:12
botania:dye_13,botania:dye,"ore:petalGreen
ore:pestleAndMortar",botania:dye:13
botania:dye_14,botania:dye,"botania:petal:14 | botania:mushroom:14 | minecraft:red_flower | minecraft:red_flower:4
ore:pestleAndMortar",botania:dye:14
botania:dye_14_double,botania:dye_double,"minecraft:double_plant:4
ore:pestleAndMortar",botania:dye:14 x2
botania:dye_15,botania:dye,"ore:petalBlack
ore:pestleAndMortar",botania:dye:15
botania:dye_2,botania:dye,"ore:petalMagenta
ore:pestleAndMortar",botania:dye:2
botania:dye_2_double,botania:dye_double,"minecraft:double_plant:1
ore:pestleAndMortar",botania:dye:2 x2
botania:dye_3,botania:dye,"botania:petal:3 | botania:mushroom:3 | minecraft:red_flower:1
ore:pestleAndMortar",botania:dye:3
botania:dye_4,botania:dye,"botania:petal:4 | botania:mushroom:4 | minecraft:yellow_flower
ore:pestleAndMortar",botania:dye:4
botania:dye_4_double,botania:dye_double,"minecraft:double_plant
ore:pestleAndMortar",botania:dye:4 x2
botania:dye_5,botania:dye,"ore:petalLime
ore:pestleAndMortar",botania:dye:5
botania:dye_6,botania:dye,"botania:petal:6 | botania:mushroom:6 | minecraft:red_flower:7
ore:pestleAndMortar",botania:dye:6
botania:dye_6_double,botania:dye_double,"minecraft:double_plant:5
ore:pestleAndMortar",botania:dye:6 x2
botania:dye_7,botania:dye,"ore:petalGray
ore:pestleAndMortar",botania:dye:7
botania:dye_8,botania:dye,"botania:petal:8 | botania:mushroom:8 | minecraft:red_flower:3 | minecraft:red_flower:6 | minecraft:red_flower:8
ore:pestleAndMortar",botania:dye:8
botania:dye_9,botania:dye,"ore:petalCyan
ore:pestleAndMortar",botania:dye:9
botania:fertilizer_powder,,"minecraft:dye:15
botania:dye:*
botania:dye:*
botania:dye:*
botania:dye:*",botania:fertilizer
botania:fertilizer_dye,,"minecraft:dye:15
minecraft:dye:11
minecraft:dye:11
minecraft:dye:1
minecraft:dye:1",botania:fertilizer
botania:flighttiara_1,botania:flighttiara_wings,"botania:flighttiara:*
ore:gemQuartz",botania:flighttiara:1
botania:flighttiara_2,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzDark",botania:flighttiara:2
botania:flighttiara_3,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzMana",botania:flighttiara:3
botania:flighttiara_4,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzBlaze",botania:flighttiara:4
botania:flighttiara_5,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzLavender",botania:flighttiara:5
botania:flighttiara_6,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzRed",botania:flighttiara:6
botania:flighttiara_7,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzElven",botania:flighttiara:7
botania:flighttiara_8,botania:flighttiara_wings,"botania:flighttiara:*
ore:quartzSunny",botania:flighttiara:8
botania:ghostrail,,"minecraft:rail
botania:platform:1",botania:ghostrail
botania:grasshorn_1,,"botania:grasshorn
ore:treeLeaves",botania:grasshorn:1
botania:grasshorn_2,,"botania:grasshorn
minecraft:snowball",botania:grasshorn:2
botania:grassseeds_3,botania:grassseeds,"botania:grassseeds
minecraft:deadbush",botania:grassseeds:3
botania:grassseeds_4,botania:grassseeds,"botania:grassseeds
minecraft:wheat",botania:grassseeds:4
botania:grassseeds_5,botania:grassseeds,"botania:grassseeds
minecraft:dye:2",botania:grassseeds:5
botania:grassseeds_6,botania:grassseeds,"botania:grassseeds
minecraft:blaze_powder",botania:grassseeds:6
botania:grassseeds_7,botania:grassseeds,"botania:grassseeds
minecraft:prismarine_shard",botania:grassseeds:7
botania:grassseeds_8,botania:grassseeds,"botania:grassseeds
minecraft:spider_eye",botania:grassseeds:8
botania:keepivy,,"ore:elvenPixieDust
ore:vine
ore:bEnderAirBottle",botania:keepivy
botania:laputashard_1,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard",botania:laputashard:1
botania:laputashard_10,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:9",botania:laputashard:10
botania:laputashard_11,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:10",botania:laputashard:11
botania:laputashard_12,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:11",botania:laputashard:12
botania:laputashard_13,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:12",botania:laputashard:13
botania:laputashard_14,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:13",botania:laputashard:14
botania:laputashard_15,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:14",botania:laputashard:15
botania:laputashard_16,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:15",botania:laputashard:16
botania:laputashard_17,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:16",botania:laputashard:17
botania:laputashard_18,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:17",botania:laputashard:18
botania:laputashard_19,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:18",botania:laputashard:19
botania:laputashard_2,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:1",botania:laputashard:2
botania:laputashard_3,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:2",botania:laputashard:3
botania:laputashard_4,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:3",botania:laputashard:4
botania:laputashard_5,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:4",botania:laputashard:5
botania:laputashard_6,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:5",botania:laputashard:6
botania:laputashard_7,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:6",botania:laputashard:7
botania:laputashard_8,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:7",botania:laputashard:8
botania:laputashard_9,botania:laputashard_upgrade,"ore:eternalLifeEssence
botania:laputashard:8",botania:laputashard:9
botania:lens_1,,"botania:lens
ore:runeAirB",botania:lens:1 {}
botania:lens_10,,"botania:lens
ore:ingotIron
ore:ingotGold",botania:lens:10 {}
botania:lens_11,,"botania:lens
ore:runeEnvyB",botania:lens:11 {}
botania:lens_15,,"botania:lens
minecraft:fire_charge",botania:lens:15 {}
botania:lens_16,,"botania:lens
botania:pistonrelay",botania:lens:16 {}
botania:lens_18,,"botania:lens
ore:elvenPixieDust",botania:lens:18 {}
botania:lens_19,,"botania:lens
ore:livingwood
ore:ingotElvenElementium",botania:lens:19 {}
botania:lens_2,,"botania:lens
ore:runeFireB",botania:lens:2 {}
botania:lens_20,,"botania:lens
minecraft:fireworks
ore:ingotElvenElementium",botania:lens:20 {}
botania:lens_21,,"botania:lens
botania:elfglass
ore:ingotElvenElementium",botania:lens:21 {}
botania:lens_23,,"botania:lens
minecraft:tripwire_hook
ore:ingotElvenElementium",botania:lens:23 {}
botania:lens_3,,"botania:lens
ore:runeEarthB",botania:lens:3 {}
botania:lens_4,,"botania:lens
ore:runeWaterB",botania:lens:4 {}
botania:lens_5,,"botania:lens
ore:runeSummerB",botania:lens:5 {}
botania:lens_6,,"botania:lens
ore:runeWinterB",botania:lens:6 {}
botania:lens_8,,"botania:lens
ore:runeWrathB",botania:lens:8 {}
botania:lens_9,,"botania:lens
botania:platform",botania:lens:9 {}
botania:lexicon,,"ore:treeSapling
minecraft:book",botania:lexicon
botania:lightrelay_0,,"ore:bRedString
ore:elvenDragonstone
ore:dustGlowstone
ore:dustGlowstone",botania:lightrelay
botania:lightrelay_1,,"botania:lightrelay
ore:dustRedstone",botania:lightrelay:1
botania:lightrelay_2,,"botania:lightrelay
minecraft:redstone_torch",botania:lightrelay:2
botania:lightrelay_3,,"botania:lightrelay
minecraft:lever",botania:lightrelay:3
botania:livingrock_2,,"botania:livingrock:1
minecraft:wheat_seeds",botania:livingrock:2
botania:livingrock_3,,"botania:livingrock:1
ore:cobblestone",botania:livingrock:3 x2
botania:livingwood_1,,ore:livingwood,botania:livingwood:1 x4
botania:livingwood_2,,"botania:livingwood:1
minecraft:wheat_seeds",botania:livingwood:2
botania:livingwood_5,,"ore:livingwood
ore:dustGlowstone",botania:livingwood:5
botania:magnetringgreater,,"ore:ingotTerrasteel
botania:magnetring",botania:magnetringgreater
botania:conversions/manasteel_block_deconstruct,,botania:storage,botania:manaresource x9
botania:manaresource_11,,"ore:workbench
ore:livingrock",botania:manaresource:11 x32
botania:manaresource_12_alt,,"minecraft:string
ore:blockRedstone
ore:elvenPixieDust
ore:bEnderAirBottle
minecraft:pumpkin",botania:manaresource:12
botania:manaresource_12,,"minecraft:string
ore:blockRedstone
ore:elvenPixieDust
ore:bEnderAirBottle",botania:manaresource:12
botania:manaresource_17,,ore:ingotManasteel,botania:manaresource:17 x9
botania:manaresource_18,,ore:ingotTerrasteel,botania:manaresource:18 x9
botania:manaresource_19,,ore:ingotElvenElementium,botania:manaresource:19 x9
botania:manaresource_2,,botania:storage:3,botania:manaresource:2 x9
botania:conversions/terrasteel_block_deconstruct,,botania:storage:1,botania:manaresource:4 x9
botania:manaresource_6,,"ore:dustRedstone
minecraft:tallgrass:1",botania:manaresource:6
botania:conversions/elementium_block_deconstruct,,botania:storage:2,botania:manaresource:7 x9
botania:manaresource_9,,botania:storage:4,botania:manaresource:9 x9
botania:manaringgreater,,"ore:ingotTerrasteel
botania:manaring:*",botania:manaringgreater
botania:mushroom_0,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye",botania:mushroom
botania:mushroom_1,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:1",botania:mushroom:1
botania:mushroom_10,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:10",botania:mushroom:10
botania:mushroom_11,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:11",botania:mushroom:11
botania:mushroom_12,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:12",botania:mushroom:12
botania:mushroom_13,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:13",botania:mushroom:13
botania:mushroom_14,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:14",botania:mushroom:14
botania:mushroom_15,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:15",botania:mushroom:15
botania:mushroom_2,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:2",botania:mushroom:2
botania:mushroom_3,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:3",botania:mushroom:3
botania:mushroom_4,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:4",botania:mushroom:4
botania:mushroom_5,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:5",botania:mushroom:5
botania:mushroom_6,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:6",botania:mushroom:6
botania:mushroom_7,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:7",botania:mushroom:7
botania:mushroom_8,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:8",botania:mushroom:8
botania:mushroom_9,botania:mushroom,"minecraft:red_mushroom | minecraft:brown_mushroom
botania:dye:9",botania:mushroom:9
botania:pavement_0,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel",botania:pavement x3
botania:pavement_1,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel
minecraft:coal",botania:pavement:1 x3
botania:pavement_2,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel
minecraft:dye:4",botania:pavement:2 x3
botania:pavement_3,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel
minecraft:redstone",botania:pavement:3 x3
botania:pavement_4,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel
minecraft:wheat",botania:pavement:4 x3
botania:pavement_5,botania:pavement,"ore:livingrock
ore:cobblestone
ore:gravel
minecraft:slime_ball",botania:pavement:5 x3
botania:petal_0,botania:petal,ore:mysticFlowerWhite,botania:petal x2
botania:petal_0_double,botania:petal_double,ore:mysticFlowerWhiteDouble,botania:petal x4
botania:conversions/petal_block_deconstruct_0,,botania:petalblock,botania:petal x9
botania:petal_1,botania:petal,ore:mysticFlowerOrange,botania:petal:1 x2
botania:petal_1_double,botania:petal_double,ore:mysticFlowerOrangeDouble,botania:petal:1 x4
botania:conversions/petal_block_deconstruct_1,botania:petal_block_deconstruct,botania:petalblock:1,botania:petal:1 x9
botania:petal_10,botania:petal,ore:mysticFlowerPurple,botania:petal:10 x2
botania:petal_10_double,botania:petal_double,ore:mysticFlowerPurpleDouble,botania:petal:10 x4
botania:conversions/petal_block_deconstruct_10,botania:petal_block_deconstruct,botania:petalblock:10,botania:petal:10 x9
botania:petal_11,botania:petal,ore:mysticFlowerBlue,botania:petal:11 x2
botania:petal_11_double,botania:petal_double,ore:mysticFlowerBlueDouble,botania:petal:11 x4
botania:conversions/petal_block_deconstruct_11,botania:petal_block_deconstruct,botania:petalblock:11,botania:petal:11 x9
botania:petal_12,botania:petal,ore:mysticFlowerBrown,botania:petal:12 x2
botania:petal_12_double,botania:petal_double,ore:mysticFlowerBrownDouble,botania:petal:12 x4
botania:conversions/petal_block_deconstruct_12,botania:petal_block_deconstruct,botania:petalblock:12,botania:petal:12 x9
botania:petal_13,botania:petal,ore:mysticFlowerGreen,botania:petal:13 x2
botania:petal_13_double,botania:petal_double,ore:mysticFlowerGreenDouble,botania:petal:13 x4
botania:conversions/petal_block_deconstruct_13,botania:petal_block_deconstruct,botania:petalblock:13,botania:petal:13 x9
botania:petal_14,botania:petal,ore:mysticFlowerRed,botania:petal:14 x2
botania:petal_14_double,botania:petal_double,ore:mysticFlowerRedDouble,botania:petal:14 x4
botania:conversions/petal_block_deconstruct_14,botania:petal_block_deconstruct,botania:petalblock:14,botania:petal:14 x9
botania:petal_15,botania:petal,ore:mysticFlowerBlack,botania:petal:15 x2
botania:petal_15_double,botania:petal_double,ore:mysticFlowerBlackDouble,botania:petal:15 x4
botania:conversions/petal_block_deconstruct_15,botania:petal_block_deconstruct,botania:petalblock:15,botania:petal:15 x9
botania:petal_2,botania:petal,ore:mysticFlowerMagenta,botania:petal:2 x2
botania:petal_2_double,botania:petal_double,ore:mysticFlowerMagentaDouble,botania:petal:2 x4
botania:conversions/petal_block_deconstruct_2,botania:petal_block_deconstruct,botania:petalblock:2,botania:petal:2 x9
botania:petal_3,botania:petal,ore:mysticFlowerLightBlue,botania:petal:3 x2
botania:petal_3_double,botania:petal_double,ore:mysticFlowerLightBlueDouble,botania:petal:3 x4
botania:conversions/petal_block_deconstruct_3,botania:petal_block_deconstruct,botania:petalblock:3,botania:petal:3 x9
botania:petal_4,botania:petal,ore:mysticFlowerYellow,botania:petal:4 x2
