ID,Class Name,BlockState Properties,BlockState Class Name
chisel:lavastone1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:lavastone2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:limestone,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:limestone1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:limestone2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:marble,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:marble1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:marble2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:marblepillar,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:netherbrick,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:netherrack,team.chisel.Features$49$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:obsidian,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:paper,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-acacia,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-birch,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-dark-oak,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-jungle,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-oak,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:planks-spruce,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:prismarine,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:prismarine1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:prismarine2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:purpur,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:purpur1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:purpur2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:quartz,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:quartz1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:redstone,team.chisel.Features$57$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:redstone1,team.chisel.Features$57$1,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstone-scribbles,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstonered,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstonered1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstonered2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstoneyellow,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstoneyellow1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:sandstoneyellow2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:stonebrick,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:stonebrick1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}]",net.minecraft.block.state.BlockStateContainer
chisel:stonebrick2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:technical,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:technical1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:technicalnew,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:temple,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:templemossy,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:tyrian,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:valentines,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:voidstone,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:voidstonerunic,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:waterstone,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:waterstone1,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:waterstone2,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_black,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_blue,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_brown,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_cyan,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_gray,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_green,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_lightblue,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_lightgray,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_lime,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_magenta,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_orange,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_pink,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_purple,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_red,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_white,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chisel:wool_yellow,team.chisel.common.block.BlockCarvable,"[PropertyAnyInteger{name=variation, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraft.block.state.BlockStateContainer
chiselsandbits:bittank,mod.chiselsandbits.bittank.BlockBitTank,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
chiselsandbits:chiseled_clay,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_cloth,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_fluid,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_glass,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_grass,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_ground,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_ice,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_iron,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_leaves,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_packedice,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_rock,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_sand,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_snow,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
chiselsandbits:chiseled_wood,mod.chiselsandbits.chiseledblock.BlockChiseled,"[PropertyBool{name=full_block, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
colossalchests:chest_wall,org.cyclops.colossalchests.block.ChestWall,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyMaterial{name=material, clazz=class org.cyclops.colossalchests.block.PropertyMaterial$Type, values=[WOOD, COPPER, IRON, SILVER, GOLD, DIAMOND, OBSIDIAN]}]",net.minecraft.block.state.BlockStateContainer
colossalchests:colossal_chest,org.cyclops.colossalchests.block.ColossalChest,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyMaterial{name=material, clazz=class org.cyclops.colossalchests.block.PropertyMaterial$Type, values=[WOOD, COPPER, IRON, SILVER, GOLD, DIAMOND, OBSIDIAN]}]",net.minecraft.block.state.BlockStateContainer
colossalchests:interface,org.cyclops.colossalchests.block.Interface,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyMaterial{name=material, clazz=class org.cyclops.colossalchests.block.PropertyMaterial$Type, values=[WOOD, COPPER, IRON, SILVER, GOLD, DIAMOND, OBSIDIAN]}]",net.minecraft.block.state.BlockStateContainer
colossalchests:uncolossal_chest,org.cyclops.colossalchests.block.UncolossalChest,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
computercraft:advanced_modem,dan200.computercraft.shared.peripheral.modem.wireless.BlockAdvancedModem,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}, PropertyBool{name=on, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
